reference_date,location,age_group,confirm,holiday
2021-06-13,DE-ST,15-34,0,FALSE
2021-06-13,DE-ST,35-59,6,FALSE
2021-06-13,DE-ST,60-79,11,FALSE
2021-06-13,DE-ST,80+,6,FALSE
2021-06-13,DE-TH,00+,42,FALSE
2021-06-13,DE-TH,00-04,0,FALSE
2021-06-13,DE-TH,05-14,0,FALSE
2021-06-13,DE-TH,15-34,3,FALSE
2021-06-13,DE-TH,35-59,11,FALSE
2021-06-13,DE-TH,60-79,17,FALSE
2021-06-13,DE-TH,80+,11,FALSE
2021-06-14,DE,00+,812,FALSE
2021-06-14,DE,00-04,19,FALSE
2021-06-14,DE,05-14,22,FALSE
2021-06-14,DE,15-34,125,FALSE
2021-06-14,DE,35-59,277,FALSE
2021-06-14,DE,60-79,241,FALSE
2021-06-14,DE,80+,128,FALSE
2021-06-14,DE-BB,00+,4,FALSE
2021-06-14,DE-BB,00-04,0,FALSE
2021-06-14,DE-BB,05-14,0,FALSE
2021-06-14,DE-BB,15-34,1,FALSE
2021-06-14,DE-BB,35-59,0,FALSE
2021-06-14,DE-BB,60-79,2,FALSE
2021-06-14,DE-BB,80+,1,FALSE
2021-06-14,DE-BE,00+,20,FALSE
2021-06-14,DE-BE,00-04,0,FALSE
2021-06-14,DE-BE,05-14,0,FALSE
2021-06-14,DE-BE,15-34,5,FALSE
2021-06-14,DE-BE,35-59,6,FALSE
2021-06-14,DE-BE,60-79,7,FALSE
2021-06-14,DE-BE,80+,2,FALSE
2021-06-14,DE-BW,00+,141,FALSE
2021-06-14,DE-BW,00-04,1,FALSE
2021-06-14,DE-BW,05-14,7,FALSE
2021-06-14,DE-BW,15-34,17,FALSE
2021-06-14,DE-BW,35-59,52,FALSE
2021-06-14,DE-BW,60-79,43,FALSE
2021-06-14,DE-BW,80+,21,FALSE
2021-06-14,DE-BY,00+,125,FALSE
2021-06-14,DE-BY,00-04,1,FALSE
2021-06-14,DE-BY,05-14,3,FALSE
2021-06-14,DE-BY,15-34,25,FALSE
2021-06-14,DE-BY,35-59,45,FALSE
2021-06-14,DE-BY,60-79,38,FALSE
2021-06-14,DE-BY,80+,15,FALSE
2021-06-14,DE-HB,00+,10,FALSE
2021-06-14,DE-HB,00-04,0,FALSE
2021-06-14,DE-HB,05-14,1,FALSE
2021-06-14,DE-HB,15-34,3,FALSE
2021-06-14,DE-HB,35-59,4,FALSE
2021-06-14,DE-HB,60-79,1,FALSE
2021-06-14,DE-HB,80+,1,FALSE
2021-06-14,DE-HE,00+,66,FALSE
2021-06-14,DE-HE,00-04,3,FALSE
2021-06-14,DE-HE,05-14,2,FALSE
2021-06-14,DE-HE,15-34,9,FALSE
2021-06-14,DE-HE,35-59,24,FALSE
2021-06-14,DE-HE,60-79,17,FALSE
2021-06-14,DE-HE,80+,11,FALSE
2021-06-14,DE-HH,00+,11,FALSE
2021-06-14,DE-HH,00-04,3,FALSE
2021-06-14,DE-HH,05-14,0,FALSE
2021-06-14,DE-HH,15-34,0,FALSE
2021-06-14,DE-HH,35-59,3,FALSE
2021-06-14,DE-HH,60-79,3,FALSE
2021-06-14,DE-HH,80+,2,FALSE
2021-06-14,DE-MV,00+,11,FALSE
2021-06-14,DE-MV,00-04,0,FALSE
2021-06-14,DE-MV,05-14,0,FALSE
2021-06-14,DE-MV,15-34,2,FALSE
2021-06-14,DE-MV,35-59,6,FALSE
2021-06-14,DE-MV,60-79,1,FALSE
2021-06-14,DE-MV,80+,2,FALSE
2021-06-14,DE-NI,00+,44,FALSE
2021-06-14,DE-NI,00-04,2,FALSE
2021-06-14,DE-NI,05-14,0,FALSE
2021-06-14,DE-NI,15-34,5,FALSE
2021-06-14,DE-NI,35-59,15,FALSE
2021-06-14,DE-NI,60-79,14,FALSE
2021-06-14,DE-NI,80+,8,FALSE
2021-06-14,DE-NW,00+,200,FALSE
2021-06-14,DE-NW,00-04,6,FALSE
2021-06-14,DE-NW,05-14,6,FALSE
2021-06-14,DE-NW,15-34,36,FALSE
2021-06-14,DE-NW,35-59,70,FALSE
2021-06-14,DE-NW,60-79,53,FALSE
2021-06-14,DE-NW,80+,29,FALSE
2021-06-14,DE-RP,00+,43,FALSE
2021-06-14,DE-RP,00-04,1,FALSE
2021-06-14,DE-RP,05-14,1,FALSE
2021-06-14,DE-RP,15-34,9,FALSE
2021-06-14,DE-RP,35-59,16,FALSE
2021-06-14,DE-RP,60-79,12,FALSE
2021-06-14,DE-RP,80+,4,FALSE
2021-06-14,DE-SH,00+,25,FALSE
2021-06-14,DE-SH,00-04,0,FALSE
2021-06-14,DE-SH,05-14,1,FALSE
2021-06-14,DE-SH,15-34,6,FALSE
2021-06-14,DE-SH,35-59,13,FALSE
2021-06-14,DE-SH,60-79,2,FALSE
2021-06-14,DE-SH,80+,3,FALSE
2021-06-14,DE-SL,00+,9,FALSE
2021-06-14,DE-SL,00-04,1,FALSE
2021-06-14,DE-SL,05-14,0,FALSE
2021-06-14,DE-SL,15-34,1,FALSE
2021-06-14,DE-SL,35-59,3,FALSE
2021-06-14,DE-SL,60-79,3,FALSE
2021-06-14,DE-SL,80+,1,FALSE
2021-06-14,DE-SN,00+,43,FALSE
2021-06-14,DE-SN,00-04,1,FALSE
2021-06-14,DE-SN,05-14,1,FALSE
2021-06-14,DE-SN,15-34,3,FALSE
2021-06-14,DE-SN,35-59,8,FALSE
2021-06-14,DE-SN,60-79,19,FALSE
2021-06-14,DE-SN,80+,11,FALSE
2021-06-14,DE-ST,00+,21,FALSE
2021-06-14,DE-ST,00-04,0,FALSE
2021-06-14,DE-ST,05-14,0,FALSE
2021-06-14,DE-ST,15-34,0,FALSE
2021-06-14,DE-ST,35-59,5,FALSE
2021-06-14,DE-ST,60-79,10,FALSE
2021-06-14,DE-ST,80+,6,FALSE
2021-06-14,DE-TH,00+,40,FALSE
2021-06-14,DE-TH,00-04,0,FALSE
2021-06-14,DE-TH,05-14,0,FALSE
2021-06-14,DE-TH,15-34,3,FALSE
2021-06-14,DE-TH,35-59,10,FALSE
2021-06-14,DE-TH,60-79,16,FALSE
2021-06-14,DE-TH,80+,11,FALSE
2021-06-15,DE,00+,773,FALSE
2021-06-15,DE,00-04,18,FALSE
2021-06-15,DE,05-14,18,FALSE
2021-06-15,DE,15-34,116,FALSE
2021-06-15,DE,35-59,284,FALSE
2021-06-15,DE,60-79,217,FALSE
2021-06-15,DE,80+,120,FALSE
2021-06-15,DE-BB,00+,5,FALSE
2021-06-15,DE-BB,00-04,0,FALSE
2021-06-15,DE-BB,05-14,0,FALSE
2021-06-15,DE-BB,15-34,0,FALSE
2021-06-15,DE-BB,35-59,0,FALSE
2021-06-15,DE-BB,60-79,2,FALSE
2021-06-15,DE-BB,80+,3,FALSE
2021-06-15,DE-BE,00+,21,FALSE
2021-06-15,DE-BE,00-04,0,FALSE
2021-06-15,DE-BE,05-14,0,FALSE
2021-06-15,DE-BE,15-34,5,FALSE
2021-06-15,DE-BE,35-59,8,FALSE
2021-06-15,DE-BE,60-79,6,FALSE
2021-06-15,DE-BE,80+,2,FALSE
2021-06-15,DE-BW,00+,129,FALSE
2021-06-15,DE-BW,00-04,2,FALSE
2021-06-15,DE-BW,05-14,5,FALSE
2021-06-15,DE-BW,15-34,16,FALSE
2021-06-15,DE-BW,35-59,49,FALSE
2021-06-15,DE-BW,60-79,36,FALSE
2021-06-15,DE-BW,80+,21,FALSE
2021-06-15,DE-BY,00+,120,FALSE
2021-06-15,DE-BY,00-04,1,FALSE
2021-06-15,DE-BY,05-14,2,FALSE
2021-06-15,DE-BY,15-34,21,FALSE
2021-06-15,DE-BY,35-59,49,FALSE
2021-06-15,DE-BY,60-79,33,FALSE
2021-06-15,DE-BY,80+,16,FALSE
2021-06-15,DE-HB,00+,10,FALSE
2021-06-15,DE-HB,00-04,0,FALSE
2021-06-15,DE-HB,05-14,1,FALSE
2021-06-15,DE-HB,15-34,3,FALSE
2021-06-15,DE-HB,35-59,4,FALSE
2021-06-15,DE-HB,60-79,1,FALSE
2021-06-15,DE-HB,80+,1,FALSE
2021-06-15,DE-HE,00+,68,FALSE
2021-06-15,DE-HE,00-04,2,FALSE
2021-06-15,DE-HE,05-14,1,FALSE
2021-06-15,DE-HE,15-34,11,FALSE
2021-06-15,DE-HE,35-59,26,FALSE
2021-06-15,DE-HE,60-79,18,FALSE
2021-06-15,DE-HE,80+,10,FALSE
2021-06-15,DE-HH,00+,11,FALSE
2021-06-15,DE-HH,00-04,3,FALSE
2021-06-15,DE-HH,05-14,0,FALSE
2021-06-15,DE-HH,15-34,0,FALSE
2021-06-15,DE-HH,35-59,3,FALSE
2021-06-15,DE-HH,60-79,3,FALSE
2021-06-15,DE-HH,80+,2,FALSE
2021-06-15,DE-MV,00+,13,FALSE
2021-06-15,DE-MV,00-04,0,FALSE
2021-06-15,DE-MV,05-14,0,FALSE
2021-06-15,DE-MV,15-34,2,FALSE
2021-06-15,DE-MV,35-59,7,FALSE
2021-06-15,DE-MV,60-79,1,FALSE
2021-06-15,DE-MV,80+,3,FALSE
2021-06-15,DE-NI,00+,33,FALSE
2021-06-15,DE-NI,00-04,0,FALSE
2021-06-15,DE-NI,05-14,0,FALSE
2021-06-15,DE-NI,15-34,4,FALSE
2021-06-15,DE-NI,35-59,15,FALSE
2021-06-15,DE-NI,60-79,10,FALSE
2021-06-15,DE-NI,80+,4,FALSE
2021-06-15,DE-NW,00+,199,FALSE
2021-06-15,DE-NW,00-04,8,FALSE
2021-06-15,DE-NW,05-14,6,FALSE
2021-06-15,DE-NW,15-34,34,FALSE
2021-06-15,DE-NW,35-59,72,FALSE
2021-06-15,DE-NW,60-79,51,FALSE
2021-06-15,DE-NW,80+,28,FALSE
2021-06-15,DE-RP,00+,38,FALSE
2021-06-15,DE-RP,00-04,0,FALSE
2021-06-15,DE-RP,05-14,1,FALSE
2021-06-15,DE-RP,15-34,8,FALSE
2021-06-15,DE-RP,35-59,15,FALSE
2021-06-15,DE-RP,60-79,11,FALSE
2021-06-15,DE-RP,80+,3,FALSE
2021-06-15,DE-SH,00+,25,FALSE
2021-06-15,DE-SH,00-04,1,FALSE
2021-06-15,DE-SH,05-14,1,FALSE
2021-06-15,DE-SH,15-34,5,FALSE
2021-06-15,DE-SH,35-59,13,FALSE
2021-06-15,DE-SH,60-79,3,FALSE
2021-06-15,DE-SH,80+,2,FALSE
2021-06-15,DE-SL,00+,9,FALSE
2021-06-15,DE-SL,00-04,1,FALSE
2021-06-15,DE-SL,05-14,0,FALSE
2021-06-15,DE-SL,15-34,1,FALSE
2021-06-15,DE-SL,35-59,3,FALSE
2021-06-15,DE-SL,60-79,3,FALSE
2021-06-15,DE-SL,80+,1,FALSE
2021-06-15,DE-SN,00+,42,FALSE
2021-06-15,DE-SN,00-04,0,FALSE
2021-06-15,DE-SN,05-14,1,FALSE
2021-06-15,DE-SN,15-34,3,FALSE
2021-06-15,DE-SN,35-59,8,FALSE
2021-06-15,DE-SN,60-79,18,FALSE
2021-06-15,DE-SN,80+,12,FALSE
2021-06-15,DE-ST,00+,20,FALSE
2021-06-15,DE-ST,00-04,0,FALSE
2021-06-15,DE-ST,05-14,0,FALSE
2021-06-15,DE-ST,15-34,0,FALSE
2021-06-15,DE-ST,35-59,5,FALSE
2021-06-15,DE-ST,60-79,10,FALSE
2021-06-15,DE-ST,80+,5,FALSE
2021-06-15,DE-TH,00+,31,FALSE
2021-06-15,DE-TH,00-04,0,FALSE
2021-06-15,DE-TH,05-14,0,FALSE
2021-06-15,DE-TH,15-34,3,FALSE
2021-06-15,DE-TH,35-59,10,FALSE
2021-06-15,DE-TH,60-79,11,FALSE
2021-06-15,DE-TH,80+,7,FALSE
2021-06-16,DE,00+,693,FALSE
2021-06-16,DE,00-04,17,FALSE
2021-06-16,DE,05-14,14,FALSE
2021-06-16,DE,15-34,108,FALSE
2021-06-16,DE,35-59,249,FALSE
2021-06-16,DE,60-79,194,FALSE
2021-06-16,DE,80+,111,FALSE
2021-06-16,DE-BB,00+,7,FALSE
2021-06-16,DE-BB,00-04,0,FALSE
2021-06-16,DE-BB,05-14,0,FALSE
2021-06-16,DE-BB,15-34,0,FALSE
2021-06-16,DE-BB,35-59,2,FALSE
2021-06-16,DE-BB,60-79,2,FALSE
2021-06-16,DE-BB,80+,3,FALSE
2021-06-16,DE-BE,00+,23,FALSE
2021-06-16,DE-BE,00-04,0,FALSE
2021-06-16,DE-BE,05-14,0,FALSE
2021-06-16,DE-BE,15-34,4,FALSE
2021-06-16,DE-BE,35-59,7,FALSE
2021-06-16,DE-BE,60-79,8,FALSE
2021-06-16,DE-BE,80+,4,FALSE
2021-06-16,DE-BW,00+,112,FALSE
2021-06-16,DE-BW,00-04,2,FALSE
2021-06-16,DE-BW,05-14,4,FALSE
2021-06-16,DE-BW,15-34,16,FALSE
2021-06-16,DE-BW,35-59,43,FALSE
2021-06-16,DE-BW,60-79,29,FALSE
2021-06-16,DE-BW,80+,18,FALSE
2021-06-16,DE-BY,00+,109,FALSE
2021-06-16,DE-BY,00-04,0,FALSE
2021-06-16,DE-BY,05-14,2,FALSE
2021-06-16,DE-BY,15-34,19,FALSE
2021-06-16,DE-BY,35-59,43,FALSE
2021-06-16,DE-BY,60-79,32,FALSE
2021-06-16,DE-BY,80+,17,FALSE
2021-06-16,DE-HB,00+,10,FALSE
2021-06-16,DE-HB,00-04,1,FALSE
2021-06-16,DE-HB,05-14,1,FALSE
2021-06-16,DE-HB,15-34,4,FALSE
2021-06-16,DE-HB,35-59,2,FALSE
2021-06-16,DE-HB,60-79,1,FALSE
2021-06-16,DE-HB,80+,1,FALSE
2021-06-16,DE-HE,00+,63,FALSE
2021-06-16,DE-HE,00-04,2,FALSE
2021-06-16,DE-HE,05-14,1,FALSE
2021-06-16,DE-HE,15-34,8,FALSE
2021-06-16,DE-HE,35-59,23,FALSE
2021-06-16,DE-HE,60-79,20,FALSE
2021-06-16,DE-HE,80+,9,FALSE
2021-06-16,DE-HH,00+,11,FALSE
2021-06-16,DE-HH,00-04,2,FALSE
2021-06-16,DE-HH,05-14,0,FALSE
2021-06-16,DE-HH,15-34,1,FALSE
2021-06-16,DE-HH,35-59,3,FALSE
2021-06-16,DE-HH,60-79,3,FALSE
2021-06-16,DE-HH,80+,2,FALSE
2021-06-16,DE-MV,00+,11,FALSE
2021-06-16,DE-MV,00-04,0,FALSE
2021-06-16,DE-MV,05-14,0,FALSE
2021-06-16,DE-MV,15-34,2,FALSE
2021-06-16,DE-MV,35-59,6,FALSE
2021-06-16,DE-MV,60-79,0,FALSE
2021-06-16,DE-MV,80+,3,FALSE
2021-06-16,DE-NI,00+,28,FALSE
2021-06-16,DE-NI,00-04,0,FALSE
2021-06-16,DE-NI,05-14,0,FALSE
2021-06-16,DE-NI,15-34,4,FALSE
2021-06-16,DE-NI,35-59,12,FALSE
2021-06-16,DE-NI,60-79,9,FALSE
2021-06-16,DE-NI,80+,3,FALSE
2021-06-16,DE-NW,00+,168,FALSE
2021-06-16,DE-NW,00-04,8,FALSE
2021-06-16,DE-NW,05-14,3,FALSE
2021-06-16,DE-NW,15-34,29,FALSE
2021-06-16,DE-NW,35-59,63,FALSE
2021-06-16,DE-NW,60-79,42,FALSE
2021-06-16,DE-NW,80+,23,FALSE
2021-06-16,DE-RP,00+,40,FALSE
2021-06-16,DE-RP,00-04,0,FALSE
2021-06-16,DE-RP,05-14,1,FALSE
2021-06-16,DE-RP,15-34,8,FALSE
2021-06-16,DE-RP,35-59,15,FALSE
2021-06-16,DE-RP,60-79,13,FALSE
2021-06-16,DE-RP,80+,3,FALSE
2021-06-16,DE-SH,00+,20,FALSE
2021-06-16,DE-SH,00-04,1,FALSE
2021-06-16,DE-SH,05-14,1,FALSE
2021-06-16,DE-SH,15-34,5,FALSE
2021-06-16,DE-SH,35-59,8,FALSE
2021-06-16,DE-SH,60-79,3,FALSE
2021-06-16,DE-SH,80+,2,FALSE
2021-06-16,DE-SL,00+,10,FALSE
2021-06-16,DE-SL,00-04,1,FALSE
2021-06-16,DE-SL,05-14,0,FALSE
2021-06-16,DE-SL,15-34,2,FALSE
2021-06-16,DE-SL,35-59,4,FALSE
2021-06-16,DE-SL,60-79,2,FALSE
2021-06-16,DE-SL,80+,1,FALSE
2021-06-16,DE-SN,00+,42,FALSE
2021-06-16,DE-SN,00-04,0,FALSE
2021-06-16,DE-SN,05-14,1,FALSE
2021-06-16,DE-SN,15-34,3,FALSE
2021-06-16,DE-SN,35-59,10,FALSE
2021-06-16,DE-SN,60-79,13,FALSE
2021-06-16,DE-SN,80+,15,FALSE
2021-06-16,DE-ST,00+,15,FALSE
2021-06-16,DE-ST,00-04,0,FALSE
2021-06-16,DE-ST,05-14,0,FALSE
2021-06-16,DE-ST,15-34,0,FALSE
2021-06-16,DE-ST,35-59,4,FALSE
2021-06-16,DE-ST,60-79,8,FALSE
2021-06-16,DE-ST,80+,3,FALSE
2021-06-16,DE-TH,00+,25,FALSE
2021-06-16,DE-TH,00-04,0,FALSE
2021-06-16,DE-TH,05-14,0,FALSE
2021-06-16,DE-TH,15-34,3,FALSE
2021-06-16,DE-TH,35-59,7,FALSE
2021-06-16,DE-TH,60-79,11,FALSE
2021-06-16,DE-TH,80+,4,FALSE
2021-06-17,DE,00+,644,FALSE
2021-06-17,DE,00-04,17,FALSE
2021-06-17,DE,05-14,10,FALSE
2021-06-17,DE,15-34,105,FALSE
2021-06-17,DE,35-59,225,FALSE
2021-06-17,DE,60-79,179,FALSE
2021-06-17,DE,80+,108,FALSE
2021-06-17,DE-BB,00+,8,FALSE
2021-06-17,DE-BB,00-04,1,FALSE
2021-06-17,DE-BB,05-14,0,FALSE
2021-06-17,DE-BB,15-34,0,FALSE
2021-06-17,DE-BB,35-59,2,FALSE
2021-06-17,DE-BB,60-79,2,FALSE
2021-06-17,DE-BB,80+,3,FALSE
2021-06-17,DE-BE,00+,21,FALSE
2021-06-17,DE-BE,00-04,0,FALSE
2021-06-17,DE-BE,05-14,0,FALSE
2021-06-17,DE-BE,15-34,3,FALSE
2021-06-17,DE-BE,35-59,6,FALSE
2021-06-17,DE-BE,60-79,8,FALSE
2021-06-17,DE-BE,80+,4,FALSE
2021-06-17,DE-BW,00+,95,FALSE
2021-06-17,DE-BW,00-04,1,FALSE
2021-06-17,DE-BW,05-14,2,FALSE
2021-06-17,DE-BW,15-34,13,FALSE
2021-06-17,DE-BW,35-59,38,FALSE
2021-06-17,DE-BW,60-79,27,FALSE
2021-06-17,DE-BW,80+,14,FALSE
2021-06-17,DE-BY,00+,110,FALSE
2021-06-17,DE-BY,00-04,0,FALSE
2021-06-17,DE-BY,05-14,2,FALSE
2021-06-17,DE-BY,15-34,19,FALSE
2021-06-17,DE-BY,35-59,40,FALSE
2021-06-17,DE-BY,60-79,35,FALSE
2021-06-17,DE-BY,80+,18,FALSE
2021-06-17,DE-HB,00+,13,FALSE
2021-06-17,DE-HB,00-04,1,FALSE
2021-06-17,DE-HB,05-14,2,FALSE
2021-06-17,DE-HB,15-34,5,FALSE
2021-06-17,DE-HB,35-59,3,FALSE
2021-06-17,DE-HB,60-79,1,FALSE
2021-06-17,DE-HB,80+,1,FALSE
2021-06-17,DE-HE,00+,62,FALSE
2021-06-17,DE-HE,00-04,2,FALSE
2021-06-17,DE-HE,05-14,1,FALSE
2021-06-17,DE-HE,15-34,7,FALSE
2021-06-17,DE-HE,35-59,25,FALSE
2021-06-17,DE-HE,60-79,17,FALSE
2021-06-17,DE-HE,80+,10,FALSE
2021-06-17,DE-HH,00+,11,FALSE
2021-06-17,DE-HH,00-04,2,FALSE
2021-06-17,DE-HH,05-14,0,FALSE
2021-06-17,DE-HH,15-34,1,FALSE
2021-06-17,DE-HH,35-59,3,FALSE
2021-06-17,DE-HH,60-79,3,FALSE
2021-06-17,DE-HH,80+,2,FALSE
2021-06-17,DE-MV,00+,9,FALSE
2021-06-17,DE-MV,00-04,0,FALSE
2021-06-17,DE-MV,05-14,0,FALSE
2021-06-17,DE-MV,15-34,2,FALSE
2021-06-17,DE-MV,35-59,5,FALSE
2021-06-17,DE-MV,60-79,0,FALSE
2021-06-17,DE-MV,80+,2,FALSE
2021-06-17,DE-NI,00+,28,FALSE
2021-06-17,DE-NI,00-04,0,FALSE
2021-06-17,DE-NI,05-14,0,FALSE
2021-06-17,DE-NI,15-34,5,FALSE
2021-06-17,DE-NI,35-59,9,FALSE
2021-06-17,DE-NI,60-79,9,FALSE
2021-06-17,DE-NI,80+,5,FALSE
2021-06-17,DE-NW,00+,149,FALSE
2021-06-17,DE-NW,00-04,8,FALSE
2021-06-17,DE-NW,05-14,1,FALSE
2021-06-17,DE-NW,15-34,29,FALSE
2021-06-17,DE-NW,35-59,52,FALSE
2021-06-17,DE-NW,60-79,39,FALSE
2021-06-17,DE-NW,80+,20,FALSE
2021-06-17,DE-RP,00+,34,FALSE
2021-06-17,DE-RP,00-04,0,FALSE
2021-06-17,DE-RP,05-14,1,FALSE
2021-06-17,DE-RP,15-34,8,FALSE
2021-06-17,DE-RP,35-59,11,FALSE
2021-06-17,DE-RP,60-79,10,FALSE
2021-06-17,DE-RP,80+,4,FALSE
2021-06-17,DE-SH,00+,19,FALSE
2021-06-17,DE-SH,00-04,1,FALSE
2021-06-17,DE-SH,05-14,0,FALSE
2021-06-17,DE-SH,15-34,6,FALSE
2021-06-17,DE-SH,35-59,6,FALSE
2021-06-17,DE-SH,60-79,5,FALSE
2021-06-17,DE-SH,80+,1,FALSE
2021-06-17,DE-SL,00+,9,FALSE
2021-06-17,DE-SL,00-04,1,FALSE
2021-06-17,DE-SL,05-14,0,FALSE
2021-06-17,DE-SL,15-34,2,FALSE
2021-06-17,DE-SL,35-59,3,FALSE
2021-06-17,DE-SL,60-79,2,FALSE
2021-06-17,DE-SL,80+,1,FALSE
2021-06-17,DE-SN,00+,34,FALSE
2021-06-17,DE-SN,00-04,0,FALSE
2021-06-17,DE-SN,05-14,1,FALSE
2021-06-17,DE-SN,15-34,2,FALSE
2021-06-17,DE-SN,35-59,9,FALSE
2021-06-17,DE-SN,60-79,8,FALSE
2021-06-17,DE-SN,80+,14,FALSE
2021-06-17,DE-ST,00+,15,FALSE
2021-06-17,DE-ST,00-04,0,FALSE
2021-06-17,DE-ST,05-14,0,FALSE
2021-06-17,DE-ST,15-34,1,FALSE
2021-06-17,DE-ST,35-59,6,FALSE
2021-06-17,DE-ST,60-79,5,FALSE
2021-06-17,DE-ST,80+,3,FALSE
2021-06-17,DE-TH,00+,28,FALSE
2021-06-17,DE-TH,00-04,0,FALSE
2021-06-17,DE-TH,05-14,0,FALSE
2021-06-17,DE-TH,15-34,2,FALSE
2021-06-17,DE-TH,35-59,10,FALSE
2021-06-17,DE-TH,60-79,10,FALSE
2021-06-17,DE-TH,80+,6,FALSE
2021-06-18,DE,00+,592,FALSE
2021-06-18,DE,00-04,14,FALSE
2021-06-18,DE,05-14,10,FALSE
2021-06-18,DE,15-34,95,FALSE
2021-06-18,DE,35-59,211,FALSE
2021-06-18,DE,60-79,161,FALSE
2021-06-18,DE,80+,101,FALSE
2021-06-18,DE-BB,00+,7,FALSE
2021-06-18,DE-BB,00-04,1,FALSE
2021-06-18,DE-BB,05-14,0,FALSE
2021-06-18,DE-BB,15-34,0,FALSE
2021-06-18,DE-BB,35-59,2,FALSE
2021-06-18,DE-BB,60-79,1,FALSE
2021-06-18,DE-BB,80+,3,FALSE
2021-06-18,DE-BE,00+,20,FALSE
2021-06-18,DE-BE,00-04,0,FALSE
2021-06-18,DE-BE,05-14,0,FALSE
2021-06-18,DE-BE,15-34,3,FALSE
2021-06-18,DE-BE,35-59,6,FALSE
2021-06-18,DE-BE,60-79,7,FALSE
2021-06-18,DE-BE,80+,4,FALSE
2021-06-18,DE-BW,00+,93,FALSE
2021-06-18,DE-BW,00-04,1,FALSE
2021-06-18,DE-BW,05-14,2,FALSE
2021-06-18,DE-BW,15-34,14,FALSE
2021-06-18,DE-BW,35-59,40,FALSE
2021-06-18,DE-BW,60-79,25,FALSE
2021-06-18,DE-BW,80+,11,FALSE
2021-06-18,DE-BY,00+,99,FALSE
2021-06-18,DE-BY,00-04,1,FALSE
2021-06-18,DE-BY,05-14,1,FALSE
2021-06-18,DE-BY,15-34,15,FALSE
2021-06-18,DE-BY,35-59,38,FALSE
2021-06-18,DE-BY,60-79,32,FALSE
2021-06-18,DE-BY,80+,16,FALSE
2021-06-18,DE-HB,00+,11,FALSE
2021-06-18,DE-HB,00-04,1,FALSE
2021-06-18,DE-HB,05-14,2,FALSE
2021-06-18,DE-HB,15-34,4,FALSE
2021-06-18,DE-HB,35-59,3,FALSE
2021-06-18,DE-HB,60-79,0,FALSE
2021-06-18,DE-HB,80+,1,FALSE
2021-06-18,DE-HE,00+,55,FALSE
2021-06-18,DE-HE,00-04,1,FALSE
2021-06-18,DE-HE,05-14,1,FALSE
2021-06-18,DE-HE,15-34,7,FALSE
2021-06-18,DE-HE,35-59,25,FALSE
2021-06-18,DE-HE,60-79,14,FALSE
2021-06-18,DE-HE,80+,7,FALSE
2021-06-18,DE-HH,00+,10,FALSE
2021-06-18,DE-HH,00-04,2,FALSE
2021-06-18,DE-HH,05-14,0,FALSE
2021-06-18,DE-HH,15-34,1,FALSE
2021-06-18,DE-HH,35-59,3,FALSE
2021-06-18,DE-HH,60-79,2,FALSE
2021-06-18,DE-HH,80+,2,FALSE
2021-06-18,DE-MV,00+,9,FALSE
2021-06-18,DE-MV,00-04,0,FALSE
2021-06-18,DE-MV,05-14,0,FALSE
2021-06-18,DE-MV,15-34,2,FALSE
2021-06-18,DE-MV,35-59,5,FALSE
2021-06-18,DE-MV,60-79,0,FALSE
2021-06-18,DE-MV,80+,2,FALSE
2021-06-18,DE-NI,00+,23,FALSE
2021-06-18,DE-NI,00-04,0,FALSE
2021-06-18,DE-NI,05-14,0,FALSE
2021-06-18,DE-NI,15-34,4,FALSE
2021-06-18,DE-NI,35-59,8,FALSE
2021-06-18,DE-NI,60-79,5,FALSE
2021-06-18,DE-NI,80+,6,FALSE
2021-06-18,DE-NW,00+,141,FALSE
2021-06-18,DE-NW,00-04,6,FALSE
2021-06-18,DE-NW,05-14,2,FALSE
2021-06-18,DE-NW,15-34,26,FALSE
2021-06-18,DE-NW,35-59,42,FALSE
2021-06-18,DE-NW,60-79,43,FALSE
2021-06-18,DE-NW,80+,22,FALSE
2021-06-18,DE-RP,00+,31,FALSE
2021-06-18,DE-RP,00-04,0,FALSE
2021-06-18,DE-RP,05-14,1,FALSE
2021-06-18,DE-RP,15-34,9,FALSE
2021-06-18,DE-RP,35-59,10,FALSE
2021-06-18,DE-RP,60-79,9,FALSE
2021-06-18,DE-RP,80+,2,FALSE
2021-06-18,DE-SH,00+,16,FALSE
2021-06-18,DE-SH,00-04,1,FALSE
2021-06-18,DE-SH,05-14,0,FALSE
2021-06-18,DE-SH,15-34,5,FALSE
2021-06-18,DE-SH,35-59,5,FALSE
2021-06-18,DE-SH,60-79,4,FALSE
2021-06-18,DE-SH,80+,1,FALSE
2021-06-18,DE-SL,00+,8,FALSE
2021-06-18,DE-SL,00-04,0,FALSE
2021-06-18,DE-SL,05-14,0,FALSE
2021-06-18,DE-SL,15-34,2,FALSE
2021-06-18,DE-SL,35-59,3,FALSE
2021-06-18,DE-SL,60-79,2,FALSE
2021-06-18,DE-SL,80+,1,FALSE
2021-06-18,DE-SN,00+,32,FALSE
2021-06-18,DE-SN,00-04,0,FALSE
2021-06-18,DE-SN,05-14,1,FALSE
2021-06-18,DE-SN,15-34,2,FALSE
2021-06-18,DE-SN,35-59,8,FALSE
2021-06-18,DE-SN,60-79,6,FALSE
2021-06-18,DE-SN,80+,15,FALSE
2021-06-18,DE-ST,00+,14,FALSE
2021-06-18,DE-ST,00-04,0,FALSE
